Name,Brand,Battery_capacity(mAh),Screen_size(inches),Touchscreen,Processor,Operating system,Wi-Fi,Bluetooth,GPS,3G,4G/ LTE,Resolution_width(px),Resolution_height(px),Price,Internal_storage(GB),Rear_Camera(MP),Front_Camera(MP),RAM(GB),Number of SIMs
Karbonn Fashion Eye,Karbonn,-1.067750169878012,-0.5553478324017044,No,-0.6949802219880059,Android,Yes,Yes,No,Yes,No,1.7390153704827351,-1.3742591857331723,8.09559870137819,-0.9507491645738099,-0.4013041151763782,-0.5696321388791182,-0.8927828434925102,0.41659169399276824
Samsung Galaxy J2 Pro,Samsung,-0.38048300185086337,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,9.257319373170178,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
InFocus M535+,InFocus,-0.38048300185086337,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,8.699681400989514,-0.2239363612360481,0.41562338496454787,1.1112066667444338,0.5204715396506635,0.41659169399276824
Intex Aqua Ring,Intex,-0.5522997938576506,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-0.3289663717790384,-0.3670870903579865,8.516793111394898,-0.9507491645738099,-1.1388856413311217,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Lava A32,Lava,-1.640472809900636,-1.9689604966969507,Yes,-2.0632225340268926,Android,Yes,Yes,No,Yes,No,-1.2152442613197985,-1.2303774578224316,7.600902459542082,-2.6696202616622533,-2.373484045202152,-2.036775271398481,-2.160467303153425,0.41659169399276824
Lava A68,Lava,-1.354111489889324,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.2303774578224316,8.85366542803745,-0.9507491645738099,-1.1388856413311217,-2.036775271398481,-0.8927828434925102,0.41659169399276824
Intex Aqua Q7N,Intex,-1.067750169878012,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,7.819636302367592,-0.9507491645738099,-1.1388856413311217,-2.036775271398481,-2.160467303153425,0.41659169399276824
Intex Aqua Pride,Intex,-0.1513939458418138,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,8.265650165580329,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Lava X17,Lava,-0.6668443218621753,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.79497643168877,-0.9507491645738099,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Lyf Water 4,Lyf,-0.013940512236384043,-0.5553478324017044,Yes,-2.0632225340268926,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.517193191416238,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Asus ZenFone 3 Max (ZC520TL),Asus,1.3376849182170085,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,9.546169544733285,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Karbonn Aura Power,Karbonn,1.2231403902124838,-0.5553478324017044,Yes,-2.0632225340268926,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.1332572914826815,8.101677747454572,-0.9507491645738099,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Samsung Galaxy On7 Pro,Samsung,0.07769511016723579,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.698013622083925,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Samsung Galaxy On5 Pro,Samsung,-0.38048300185086337,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.776630098427717,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Samsung Galaxy J2 (2016),Samsung,-0.38048300185086337,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.698013622083925,-0.9507491645738099,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,-2.1322667433044113
Intex Aqua Power 4G,Intex,0.9940513342034342,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.516392871245468,-0.9507491645738099,-0.4013041151763782,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Nubia N1,Nubia,2.3685856702577315,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.392661928770137,0.5340813189817668,0.41562338496454787,1.1112066667444338,0.5204715396506635,0.41659169399276824
Panasonic Eluga Note,Panasonic,0.07769511016723579,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.3048320350689,0.5340813189817668,0.7790173689482113,-0.06655195422890328,0.5204715396506635,0.41659169399276824
TCL 560,TCL,-0.49502752985538817,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.515191188745565,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Karbonn A91 Storm,Karbonn,-0.8386611138689626,-1.9689604966969507,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.2303774578224316,7.600902459542082,-1.6224762390712573,-2.373484045202152,-2.036775271398481,-2.160467303153425,0.41659169399276824
Vivo X7,Vivo,0.07769511016723579,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.210340371976184,1.3087674093511814,0.41562338496454787,1.4073595766500984,1.0091139351558178,0.41659169399276824
iBall Andi 5G Blink 4G,iBall,-0.7241165858644377,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.1332572914826815,8.495152060539358,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Nubia Z11,Nubia,0.07769511016723579,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.95227771670556,1.3087674093511814,0.7790173689482113,0.4746544835841936,1.7790267403792863,0.41659169399276824
Lyf Earth 2,Lyf,-0.49502752985538817,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,8.852378886511985,0.5340813189817668,0.41562338496454787,1.1112066667444338,0.5204715396506635,0.41659169399276824
Intex Aqua Classic,Intex,-0.9532056418734873,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,8.474494436883122,-0.9507491645738099,-1.1388856413311217,-2.036775271398481,-0.8927828434925102,0.41659169399276824
Micromax Canvas Fire 5,Micromax,-0.49502752985538817,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-0.3289663717790384,-0.3670870903579865,8.907883013942248,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Oppo A37,Oppo,-0.34611964344950596,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,9.067277989134345,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Intex Aqua Sense 5.1,Intex,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,7.88570539124302,-0.9507491645738099,-2.373484045202152,-2.036775271398481,-2.160467303153425,0.41659169399276824
Panasonic P75,Panasonic,2.3685856702577315,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-0.3289663717790384,-0.3670870903579865,8.612503371220562,-0.9507491645738099,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Xiaomi Redmi 3S,Xiaomi,1.3376849182170085,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.77971129020447,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Intex Aqua View,Intex,-0.8386611138689626,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.496990484098719,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Lyf Water 7,Lyf,0.07769511016723579,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,6.20455776256869,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Lyf Wind 1,Lyf,-0.7241165858644377,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.853808274977197,-0.9507491645738099,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Panasonic T44,Panasonic,-0.609572057859913,-1.9689604966969507,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.2303774578224316,8.186185994226083,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Panasonic T30,Panasonic,-1.7550173379051608,-1.9689604966969507,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.2303774578224316,7.819636302367592,-1.6224762390712573,-1.1388856413311217,-0.9049300241120559,-2.160467303153425,0.41659169399276824
Lenovo Phab 2,Lenovo,1.280412654214746,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,9.104979856318357,0.5340813189817668,0.41562338496454787,-0.06655195422890328,0.5204715396506635,-2.1322667433044113
Lenovo Phab 2 Pro,Lenovo,1.280412654214746,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,2.3298672968432417,1.935020556213867,10.043249494911286,1.3087674093511814,0.7790173689482113,0.4746544835841936,1.0091139351558178,-2.1322667433044113
Lava X81,Lava,-0.26593847384633856,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.517193191416238,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,0.5204715396506635,0.41659169399276824
Lyf Wind 5,Lyf,-1.067750169878012,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,9.035986984831405,-0.9507491645738099,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Lava X46,Lava,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,9.179984251961283,-0.9507491645738099,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Intex Cloud Glory 4G,Intex,-1.2968392258870618,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.6188581231814319,8.411832675758411,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Samsung Galaxy J3 Pro,Samsung,-0.38048300185086337,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,9.02401079378469,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Lyf Flame 6,Lyf,-1.354111489889324,-1.9689604966969507,Yes,-0.6949802219880059,Android,Yes,Yes,No,Yes,Yes,-1.2152442613197985,-1.2303774578224316,7.600902459542082,-1.6224762390712573,-2.373484045202152,-0.9049300241120559,-2.160467303153425,0.41659169399276824
Swipe Elite Plus,Swipe,0.1349673741694982,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,8.006367567650246,-0.2239363612360481,0.41562338496454787,0.4746544835841936,-0.08478362749881975,0.41659169399276824
Lava A82,Lava,-1.067750169878012,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,9.104979856318357,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Intex Aqua Shine 4G,Intex,0.07769511016723579,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.412054873292933,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
LG Stylus 2 Plus,LG,0.07769511016723579,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.104979856318357,-0.2239363612360481,0.7790173689482113,0.4746544835841936,0.5204715396506635,-2.1322667433044113
LG X Power,LG,1.3376849182170085,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.85366542803745,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Lyf Flame 4,Lyf,-1.7550173379051608,-1.9689604966969507,Yes,-0.6949802219880059,Android,Yes,Yes,No,Yes,Yes,-1.2152442613197985,-1.2303774578224316,8.34283980427146,-0.9507491645738099,-2.373484045202152,-2.036775271398481,-2.160467303153425,0.41659169399276824
Zen Admire SXY,Zen,-1.2968392258870618,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,7.878534196140362,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Lava A59,Lava,-1.354111489889324,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,No,Yes,No,-1.2152442613197985,-1.2303774578224316,8.34283980427146,-1.6224762390712573,-1.1388856413311217,-2.036775271398481,-2.160467303153425,0.41659169399276824
Lava A48,Lava,-1.8695618659096858,-1.9689604966969507,Yes,-0.6949802219880059,Android,Yes,Yes,No,Yes,No,-1.2152442613197985,-1.2303774578224316,7.783224016336037,-1.6224762390712573,-2.373484045202152,-2.036775271398481,-2.160467303153425,0.41659169399276824
Panasonic Eluga A2,Panasonic,1.2231403902124838,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.599878558034845,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,0.5204715396506635,0.41659169399276824
Lava A79,Lava,-0.8386611138689626,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.2303774578224316,8.343077871169383,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Micromax Canvas Selfie 4,Micromax,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-0.3289663717790384,-0.3670870903579865,8.694669696546992,-0.9507491645738099,-0.4013041151763782,0.4746544835841936,-0.8927828434925102,0.41659169399276824
Micromax Bolt Selfie,Micromax,-1.354111489889324,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.1332572914826815,8.366370301681654,-0.9507491645738099,-1.1388856413311217,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Intex Cloud String HD,Intex,-0.8386611138689626,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.517193191416238,-0.9507491645738099,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Intex Aqua Secure,Intex,-1.1822946978825368,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.1332572914826815,8.490233009833455,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Motorola Moto G4 Play,Motorola,-0.1513939458418138,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.852378886511985,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Sony Xperia XA Ultra,Sony,-0.26593847384633856,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,8.987196820661973,-0.2239363612360481,1.2657944329065811,1.4073595766500984,0.5204715396506635,-2.1322667433044113
Lenovo Vibe C,Lenovo,-0.7241165858644377,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.412054873292933,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,-2.1322667433044113
HTC Desire 628 Dual SIM,HTC,-0.8386611138689626,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.77940359789435,0.5340813189817668,0.41562338496454787,-0.06655195422890328,0.5204715396506635,0.41659169399276824
Lyf Wind 4,Lyf,1.2231403902124838,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.699514748210191,-0.9507491645738099,-0.4013041151763782,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Lyf Flame 2,Lyf,-1.640472809900636,-1.9689604966969507,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-1.2152442613197985,-1.2303774578224316,8.1886891244442,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Lava A67,Lava,-1.067750169878012,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.2303774578224316,8.131530710604252,-1.6224762390712573,-1.1388856413311217,-0.9049300241120559,-2.160467303153425,0.41659169399276824
Micromax Canvas XP 4G,Micromax,-1.067750169878012,-0.5553478324017044,Yes,-0.6949802219880059,Android,No,No,No,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.432941638968646,-0.2239363612360481,-0.4013041151763782,-0.9049300241120559,0.5204715396506635,0.41659169399276824
Intex Cloud Fame,Intex,-1.2968392258870618,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,No,Yes,Yes,-1.2152442613197985,-1.1332572914826815,8.281470857895167,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Intex Aqua Joy,Intex,-1.6977450739028985,-1.9689604966969507,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.2303774578224316,7.888709524182015,-1.6224762390712573,-4.264159854672101,-2.036775271398481,-2.160467303153425,0.41659169399276824
HTC Desire 830,HTC,-0.1513939458418138,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,No,Yes,Yes,1.0004504625321018,0.7839667329279403,8.987196820661973,0.5340813189817668,0.41562338496454787,-0.2973194702294591,0.5204715396506635,-2.1322667433044113
Micromax Canvas Mega 2,Micromax,0.07769511016723579,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.9936747889346085,-0.9426140020009499,8.926783114101351,-0.9507491645738099,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
iBall Andi 5N Dude,iBall,-1.067750169878012,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,7.600902459542082,-1.6224762390712573,-1.1388856413311217,-2.036775271398481,-2.160467303153425,0.41659169399276824
Honor 5C,Honor,0.07769511016723579,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,No,1.0004504625321018,0.7839667329279403,9.210340371976184,-0.2239363612360481,0.41562338496454787,0.4746544835841936,-0.08478362749881975,0.41659169399276824
Panasonic Eluga I3,Panasonic,-0.26593847384633856,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.62155320674048,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Swipe Elite Note,Swipe,0.07769511016723579,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.922791623969637,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,0.5204715396506635,0.41659169399276824
Asus ZenFone Go 4.5 (ZB452KG),Asus,-0.9875690002748447,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,8.294049640102028,-0.9507491645738099,-1.1388856413311217,-2.036775271398481,-0.8927828434925102,0.41659169399276824
Intex Aqua 4.5 Pro,Intex,-1.640472809900636,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,8.46611040118692,-0.9507491645738099,-2.373484045202152,-2.036775271398481,-0.8927828434925102,0.41659169399276824
ZTE Blade A910,ZTE,-0.4492097186535782,0.8582648318935419,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.517193191416238,-0.2239363612360481,0.41562338496454787,0.4746544835841936,-0.08478362749881975,0.41659169399276824
ZTE Blade V7 Max,ZTE,0.07769511016723579,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,8.412054873292933,0.5340813189817668,0.7790173689482113,0.4746544835841936,0.5204715396506635,0.41659169399276824
LeEco Le 2 Pro,LeEco,0.07769511016723579,0.8582648318935419,Yes,2.0415044020897675,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,8.681181041521688,0.5340813189817668,1.2657944329065811,0.4746544835841936,1.0091139351558178,-2.1322667433044113
Nubia Z11 mini,Nubia,-0.1513939458418138,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.210340371976184,1.3087674093511814,0.7790173689482113,0.4746544835841936,0.5204715396506635,0.41659169399276824
Gionee Pioneer P5W,Gionee,-1.067750169878012,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-0.3289663717790384,-0.3670870903579865,8.476579508530941,-0.2239363612360481,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Yu Yureka Note,Yu,1.2231403902124838,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,8.779557455883728,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,0.5204715396506635,0.41659169399276824
Videocon Krypton V50DA,Videocon,0.07769511016723579,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,8.295798110636145,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
HTC 10 Lifestyle,HTC,0.07769511016723579,-0.5553478324017044,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,2.3298672968432417,1.935020556213867,9.185227671161108,0.5340813189817668,0.2776316517840247,-0.06655195422890328,0.5204715396506635,-2.1322667433044113
Meizu m3 note,Meizu,1.3376849182170085,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,No,Yes,Yes,1.0004504625321018,0.7839667329279403,8.57376254290413,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Reach Opulent,Reach,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-0.3289663717790384,-0.3670870903579865,7.897668150726906,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Asus Zenfone Go 5.0 LTE,Asus,-0.49502752985538817,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,8.515391569469609,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Gionee Pioneer P5 mini,Gionee,-1.2395669618847993,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.1332572914826815,8.517193191416238,-0.9507491645738099,-1.1388856413311217,-0.9049300241120559,-0.8927828434925102,0.41659169399276824
Samsung Galaxy A9 Pro,Samsung,2.3685856702577315,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,1.0004504625321018,0.7839667329279403,9.902537101000133,0.5340813189817668,0.7790173689482113,0.4746544835841936,1.0091139351558178,0.41659169399276824
Intex Cloud Gem+,Intex,-1.7550173379051608,-1.9689604966969507,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,No,-1.2152442613197985,-1.2303774578224316,7.696212639346407,-1.6224762390712573,-2.373484045202152,-0.9049300241120559,-2.160467303153425,0.41659169399276824
Samsung Galaxy J7 (2016),Samsung,0.42132869418081015,0.8582648318935419,Yes,1.1293428607305096,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.7267914101348386,9.506808731708581,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Samsung Galaxy J5 (2016),Samsung,0.19223963817176057,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.3289663717790384,-0.3670870903579865,9.210340371976184,-0.2239363612360481,0.41562338496454787,-0.06655195422890328,-0.08478362749881975,0.41659169399276824
Vivo Y31L,Vivo,-0.8386611138689626,-0.5553478324017044,Yes,-0.6949802219880059,Android,Yes,Yes,Yes,Yes,Yes,-0.9936747889346085,-0.9426140020009499,9.0595174822416,-0.2239363612360481,-0.4013041151763782,-0.06655195422890328,-0.8927828434925102,0.41659169399276824
Reach Cogent,Reach,-1.067750169878012,-1.9689604966969507,Yes,-0.6949802219880059,Android,Yes,Yes,No,Yes,No,-1.2152442613197985,-1.2303774578224316,7.696667081526462,-0.9507491645738099,-1.8650671227087645,-1.34894916974778,-0.8927828434925102,0.41659169399276824
